loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
108, 8293483,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -11,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
109, 8294484,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
110, 8295489,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
111, 8296491,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
112, 8297493,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
113, 8298500,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
114, 8299508,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
115, 8300516,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
116, 8301520,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -2,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
117, 8302531,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -3,   1, -12,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
118, 8303534,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -3,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
119, 8304543,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   2,  -3,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
120, 8305550,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   2,  -3,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
121, 8306554,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -3,   2, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
122, 8307561,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -2,   3, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
123, 8308567,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,   3, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
124, 8309574,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,   3, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
125, 8310580,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,   2, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
126, 8311583,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -3,   2, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
127, 8312584,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -3,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
128, 8313589,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -3,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
129, 8314592,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
130, 8315597,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
131, 8316601,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
132, 8317605,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -1,   1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
133, 8318607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,   0, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
134, 8319613,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -2,  -1, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
135, 8320614,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -3,  -2, -12,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
136, 8321618,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -3,  -2, -11,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
137, 8322629,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -2,  -2, -11,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
138, 8323629,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -2,  -2, -11,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
139, 8324630,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   1,  -1,  -2, -11,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
140, 8325638,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.008, 0,   0,  -1,  -1, -11,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
141, 8326642,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,  -1, -11,   1, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
142, 8327643,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -2,  -1,  -1, -11,   2, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
143, 8328643,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -2,  -1,   0, -11,   2, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
144, 8329652,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   0, -11,   2, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
145, 8330659,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   0, -11,   2, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
146, 8331668,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -1,   0, -11,   2, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
147, 8332670,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -1,   0, -11,   2, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
148, 8333673,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   0, -11,   2, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
149, 8334673,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   0, -11,   2, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
150, 8335673,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   0, -11,   2, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
151, 8336710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,  -1, -11,   2, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
152, 8337718,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,  -1, -11,   2, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
153, 8338728,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -1,  -1, -11,   2, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
154, 8339736,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -1,  -2, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
155, 8340739,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   1,  -1,  -2, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
156, 8341746,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   1,  -2,  -1, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
157, 8342746,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   1,  -2,  -1, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
158, 8343746,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -3,   0, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
159, 8344750,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -2,   0, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
160, 8345758,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -2,   0, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
161, 8346764,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -2,  -1,   0, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
162, 8347772,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   0, -11,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
163, 8348772,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,  -1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
164, 8349781,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,  -1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
165, 8350781,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,  -1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
166, 8351785,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -1,  -1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
167, 8352788,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,  -1,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
168, 8353789,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,   0,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
169, 8354797,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,   0,   0, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
170, 8355797,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,   0,   0, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
171, 8356806,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,   0,   0, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
172, 8357813,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,   0,   0,   0, -11,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
173, 8358824,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,   0,  -1, -11,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
174, 8359832,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,   0,  -1, -11,   2, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
175, 8360836,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   0, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
176, 8361843,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -2,  -1,   0, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
177, 8362844,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -2,  -1,   1, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
178, 8363848,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
179, 8364853,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -2,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
180, 8365862,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 0,  -1,  -2,   3, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
181, 8366871,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -2,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
182, 8367878,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -2,   4, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
183, 8368883,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,  -2,   4, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
184, 8369886,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,  -1,   4, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
185, 8370893,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,  -1,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
186, 8371898,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,  -1,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
187, 8372907,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,   0,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
188, 8373908,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,   0,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
189, 8374917,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,   0,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
190, 8375924,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,   0,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
191, 8376927,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   3, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
192, 8377939,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   2, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
193, 8379007,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   1, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
194, 8380007,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   0, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
195, 8381007,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   0, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
196, 8382014,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   0, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
197, 8383021,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   0, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
198, 8384030,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,  -1,  -1,   0, -11,   2, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
199, 8385034,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,  -1,   0, -11,   3, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
200, 8386041,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 0,   0,  -1,   1, -11,   3, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
201, 8387043,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   0,  -2,   1, -11,   3, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
202, 8388046,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   0,  -2,   1, -11,   3, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
203, 8389053,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   0,  -1,   1, -11,   3, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
204, 8390060,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   0,  -2,   1, -11,   3, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
205, 8391060,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   1,  -2,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
206, 8392068,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   1,  -2,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
207, 8393070,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   1,  -2,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
208, 8394076,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   0,  -2,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
209, 8395085,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   1,  -2,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
210, 8396093,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   1,  -1,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
211, 8397094,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   2,  -1,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
212, 8398097,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   2,  -1,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
213, 8399097,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   1,  -1,   1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
214, 8400103,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,   0,  -1,   1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
215, 8401103,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,  -1,  -1,   1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
216, 8402105,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.017, 4,  -1,  -1,   1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
